28.678000	28.678000	B
28.694000	28.694000	B
28.715000	28.715000	B
29.106000	29.106000	B
29.155000	29.155000	B
29.191000	29.191000	B
29.583000	29.583000	B
29.631000	29.631000	B
29.647000	29.647000	B
30.059000	30.059000	B
30.107000	30.107000	B
30.521000	30.521000	B
30.536000	30.536000	B
30.599000	30.599000	B
30.619000	30.619000	B
31.012000	31.012000	B
31.056000	31.056000	B
31.077000	31.077000	B
31.487000	31.487000	B
31.533000	31.533000	B
31.552000	31.552000	B
31.964000	31.964000	B
32.029000	32.029000	B
32.049000	32.049000	B
32.442000	32.442000	B
32.489000	32.489000	B
32.505000	32.505000	B
32.523000	32.523000	B
32.921000	32.921000	B
32.966000	32.966000	B
32.980000	32.980000	B
33.383000	33.383000	B
33.437000	33.437000	B
33.869000	33.869000	B
33.915000	33.915000	B
33.932000	33.932000	B
34.347000	34.347000	B
34.392000	34.392000	B
34.408000	34.408000	B
34.429000	34.429000	B
34.817000	34.817000	B
34.866000	34.866000	B
34.905000	34.905000	B
35.297000	35.297000	B
35.346000	35.346000	B
35.360000	35.360000	B
35.385000	35.385000	B
35.774000	35.774000	B
35.819000	35.819000	B
35.836000	35.836000	B
35.858000	35.858000	B
36.251000	36.251000	B
36.278000	36.278000	B
36.297000	36.297000	B
36.314000	36.314000	B
36.732000	36.732000	B
36.738000	36.738000	B
36.755000	36.755000	B
36.773000	36.773000	B
36.790000	36.790000	B
36.812000	36.812000	B
37.205000	37.205000	B
37.250000	37.250000	B
37.268000	37.268000	B
37.680000	37.680000	B
37.762000	37.762000	B
37.785000	37.785000	B
38.154000	38.154000	B
38.201000	38.201000	B
38.217000	38.217000	B
38.236000	38.236000	B
38.622000	38.622000	B
38.682000	38.682000	B
38.693000	38.693000	B
38.714000	38.714000	B
39.107000	39.107000	B
39.153000	39.153000	B
39.582000	39.582000	B
39.629000	39.629000	B
40.060000	40.060000	B
40.107000	40.107000	B
40.122000	40.122000	B
40.143000	40.143000	B
40.527000	40.527000	B
40.581000	40.581000	B
40.639000	40.639000	B
41.012000	41.012000	B
41.040000	41.040000	B
41.055000	41.055000	B
41.096000	41.096000	B
41.487000	41.487000	B
41.535000	41.535000	B
41.550000	41.550000	B
41.965000	41.965000	B
42.011000	42.011000	B
42.028000	42.028000	B
42.049000	42.049000	B
42.426000	42.426000	B
42.492000	42.492000	B
42.505000	42.505000	B
42.918000	42.918000	B
42.946000	42.946000	B
42.962000	42.962000	B
43.394000	43.394000	B
43.420000	43.420000	B
43.438000	43.438000	B
43.475000	43.475000	B
43.870000	43.870000	B
43.917000	43.917000	B
43.933000	43.933000	B
43.954000	43.954000	B
44.333000	44.333000	B
44.412000	44.412000	B
44.821000	44.821000	B
44.867000	44.867000	B
45.297000	45.297000	B
45.343000	45.343000	B
45.360000	45.360000	B
45.774000	45.774000	B
45.819000	45.819000	B
46.233000	46.233000	B
46.314000	46.314000	B
46.714000	46.714000	B
46.725000	46.725000	B
46.773000	46.773000	B
47.203000	47.203000	B
47.247000	47.247000	B
47.670000	47.670000	B
47.723000	47.723000	B
47.743000	47.743000	B
48.157000	48.157000	B
48.202000	48.202000	B
48.622000	48.622000	B
48.676000	48.676000	B
48.695000	48.695000	B
48.717000	48.717000	B
49.107000	49.107000	B
49.171000	49.171000	B
49.192000	49.192000	B
49.583000	49.583000	B
50.106000	50.106000	B
50.143000	50.143000	B
50.536000	50.536000	B
50.584000	50.584000	B
50.599000	50.599000	B
50.618000	50.618000	B
51.010000	51.010000	B
51.076000	51.076000	B
51.487000	51.487000	B
51.553000	51.553000	B
51.966000	51.966000	B
51.975000	51.975000	B
52.028000	52.028000	B
52.072000	52.072000	B
52.440000	52.440000	B
52.503000	52.503000	B
52.521000	52.521000	B
52.891000	52.891000	B
52.905000	52.905000	B
52.914000	52.914000	B
53.382000	53.382000	B
53.477000	53.477000	B
53.853000	53.853000	B
53.917000	53.917000	B
54.344000	54.344000	B
54.390000	54.390000	B
54.409000	54.409000	B
54.822000	54.822000	B
54.872000	54.872000	B
54.884000	54.884000	B
55.296000	55.296000	B
55.341000	55.341000	B
55.764000	55.764000	B
55.821000	55.821000	B
55.876000	55.876000	B
56.250000	56.250000	B
56.296000	56.296000	B
56.725000	56.725000	B
56.789000	56.789000	B
57.190000	57.190000	B
57.232000	57.232000	B
57.250000	57.250000	B
57.265000	57.265000	B
57.662000	57.662000	B
57.724000	57.724000	B
57.762000	57.762000	B
58.154000	58.154000	B
58.200000	58.200000	B
58.631000	58.631000	B
58.675000	58.675000	B
58.695000	58.695000	B
59.106000	59.106000	B
59.152000	59.152000	B
59.582000	59.582000	B
59.631000	59.631000	B
59.647000	59.647000	B
61.494000	61.494000	B
61.500000	61.500000	B
61.554000	61.554000	B
61.978000	61.978000	B
62.012000	62.012000	B
62.029000	62.029000	B
62.050000	62.050000	B
62.443000	62.443000	B
62.468000	62.468000	B
62.486000	62.486000	B
62.503000	62.503000	B
62.522000	62.522000	B
62.931000	62.931000	B
62.946000	62.946000	B
62.963000	62.963000	B
62.980000	62.980000	B
63.022000	63.022000	B
63.397000	63.397000	B
63.439000	63.439000	B
63.457000	63.457000	B
63.883000	63.883000	B
63.916000	63.916000	B
63.933000	63.933000	B
64.359000	64.359000	B
64.412000	64.412000	B
64.433000	64.433000	B
64.834000	64.834000	B
64.886000	64.886000	B
64.903000	64.903000	B
64.926000	64.926000	B
65.312000	65.312000	B
65.344000	65.344000	B
65.359000	65.359000	B
65.381000	65.381000	B
65.779000	65.779000	B
65.786000	65.786000	B
65.803000	65.803000	B
65.820000	65.820000	B
65.837000	65.837000	B
66.252000	66.252000	B
66.295000	66.295000	B
66.313000	66.313000	B
66.334000	66.334000	B
66.730000	66.730000	B
66.738000	66.738000	B
66.756000	66.756000	B
66.791000	66.791000	B
66.814000	66.814000	B
67.215000	67.215000	B
67.249000	67.249000	B
67.266000	67.266000	B
67.284000	67.284000	B
67.725000	67.725000	B
67.740000	67.740000	B
67.760000	67.760000	B
68.155000	68.155000	B
68.203000	68.203000	B
68.218000	68.218000	B
68.238000	68.238000	B
68.643000	68.643000	B
69.176000	69.176000	B
69.191000	69.191000	B
69.586000	69.586000	B
69.632000	69.632000	B
69.646000	69.646000	B
69.666000	69.666000	B
70.060000	70.060000	B
70.105000	70.105000	B
70.122000	70.122000	B
70.163000	70.163000	B
70.547000	70.547000	B
70.581000	70.581000	B
70.599000	70.599000	B
70.616000	70.616000	B
71.042000	71.042000	B
71.059000	71.059000	B
71.078000	71.078000	B
71.501000	71.501000	B
71.554000	71.554000	B
71.966000	71.966000	B
72.012000	72.012000	B
72.027000	72.027000	B
72.442000	72.442000	B
72.487000	72.487000	B
72.503000	72.503000	B
72.543000	72.543000	B
72.917000	72.917000	B
72.947000	72.947000	B
72.963000	72.963000	B
72.980000	72.980000	B
72.998000	72.998000	B
73.023000	73.023000	B
73.441000	73.441000	B
73.457000	73.457000	B
73.477000	73.477000	B
73.881000	73.881000	B
73.919000	73.919000	B
73.934000	73.934000	B
74.346000	74.346000	B
74.394000	74.394000	B
74.409000	74.409000	B
74.426000	74.426000	B
74.450000	74.450000	B
74.835000	74.835000	B
74.887000	74.887000	B
74.907000	74.907000	B
75.302000	75.302000	B
75.310000	75.310000	B
75.344000	75.344000	B
75.360000	75.360000	B
75.380000	75.380000	B
75.774000	75.774000	B
75.820000	75.820000	B
76.250000	76.250000	B
76.278000	76.278000	B
76.295000	76.295000	B
76.333000	76.333000	B
76.728000	76.728000	B
76.755000	76.755000	B
76.771000	76.771000	B
77.205000	77.205000	B
77.213000	77.213000	B
77.248000	77.248000	B
77.265000	77.265000	B
77.287000	77.287000	B
77.680000	77.680000	B
77.743000	77.743000	B
78.170000	78.170000	B
78.203000	78.203000	B
78.217000	78.217000	B
78.635000	78.635000	B
78.642000	78.642000	B
79.113000	79.113000	B
79.119000	79.119000	B
79.155000	79.155000	B
79.586000	79.586000	B
79.631000	79.631000	B
79.647000	79.647000	B
80.074000	80.074000	B
80.107000	80.107000	B
80.124000	80.124000	B
80.142000	80.142000	B
80.585000	80.585000	B
80.601000	80.601000	B
81.026000	81.026000	B
81.491000	81.491000	B
81.499000	81.499000	B
81.554000	81.554000	B
81.571000	81.571000	B
81.968000	81.968000	B
81.975000	81.975000	B
81.992000	81.992000	B
82.012000	82.012000	B
82.028000	82.028000	B
82.506000	82.506000	B
82.526000	82.526000	B
82.964000	82.964000	B
82.981000	82.981000	B
83.407000	83.407000	B
83.442000	83.442000	B
83.480000	83.480000	B
83.881000	83.881000	B
83.937000	83.937000	B
84.358000	84.358000	B
84.394000	84.394000	B
84.412000	84.412000	B
84.823000	84.823000	B
84.848000	84.848000	B
84.868000	84.868000	B
84.884000	84.884000	B
84.904000	84.904000	B
85.298000	85.298000	B
85.343000	85.343000	B
85.775000	85.775000	B
85.804000	85.804000	B
85.819000	85.819000	B
85.836000	85.836000	B
85.860000	85.860000	B
86.254000	86.254000	B
86.261000	86.261000	B
86.297000	86.297000	B
86.313000	86.313000	B
86.334000	86.334000	B
86.728000	86.728000	B
86.737000	86.737000	B
86.771000	86.771000	B
86.810000	86.810000	B
87.202000	87.202000	B
87.247000	87.247000	B
87.264000	87.264000	B
87.283000	87.283000	B
87.691000	87.691000	B
87.725000	87.725000	B
87.741000	87.741000	B
88.155000	88.155000	B
88.200000	88.200000	B
88.218000	88.218000	B
88.237000	88.237000	B
88.631000	88.631000	B
88.642000	88.642000	B
88.675000	88.675000	B
88.695000	88.695000	B
88.715000	88.715000	B
89.107000	89.107000	B
89.152000	89.152000	B
89.170000	89.170000	B
89.584000	89.584000	B
89.628000	89.628000	B
89.668000	89.668000	B
90.058000	90.058000	B
90.103000	90.103000	B
90.140000	90.140000	B
90.166000	90.166000	B
90.535000	90.535000	B
90.580000	90.580000	B
90.617000	90.617000	B
91.011000	91.011000	B
91.056000	91.056000	B
91.489000	91.489000	B
91.515000	91.515000	B
91.532000	91.532000	B
91.551000	91.551000	B
91.571000	91.571000	B
91.958000	91.958000	B
91.962000	91.962000	B
92.008000	92.008000	B
92.027000	92.027000	B
92.441000	92.441000	B
92.484000	92.484000	B
92.525000	92.525000	B
92.919000	92.919000	B
92.960000	92.960000	B
92.998000	92.998000	B
93.394000	93.394000	B
93.437000	93.437000	B
93.455000	93.455000	B
93.474000	93.474000	B
93.868000	93.868000	B
93.913000	93.913000	B
93.932000	93.932000	B
93.953000	93.953000	B
94.348000	94.348000	B
94.389000	94.389000	B
94.407000	94.407000	B
94.821000	94.821000	B
94.903000	94.903000	B
95.301000	95.301000	B
95.308000	95.308000	B
95.342000	95.342000	B
95.772000	95.772000	B
96.250000	96.250000	B
96.293000	96.293000	B
96.714000	96.714000	B
96.771000	96.771000	B
97.202000	97.202000	B
97.285000	97.285000	B
97.678000	97.678000	B
98.155000	98.155000	B
98.197000	98.197000	B
98.629000	98.629000	B
98.674000	98.674000	B
98.715000	98.715000	B
99.108000	99.108000	B
99.151000	99.151000	B
99.582000	99.582000	B
99.629000	99.629000	B
99.645000	99.645000	B
100.059000	100.059000	B
100.105000	100.105000	B
100.121000	100.121000	B
100.142000	100.142000	B
100.534000	100.534000	B
100.579000	100.579000	B
100.618000	100.618000	B
101.004000	101.004000	B
101.055000	101.055000	B
101.488000	101.488000	B
101.533000	101.533000	B
101.550000	101.550000	B
101.570000	101.570000	B
101.964000	101.964000	B
102.009000	102.009000	B
102.047000	102.047000	B
102.439000	102.439000	B
102.484000	102.484000	B
102.522000	102.522000	B
102.916000	102.916000	B
103.019000	103.019000	B
103.383000	103.383000	B
103.424000	103.424000	B
103.436000	103.436000	B
103.456000	103.456000	B
103.477000	103.477000	B
103.881000	103.881000	B
103.914000	103.914000	B
103.952000	103.952000	B
104.345000	104.345000	B
104.391000	104.391000	B
104.429000	104.429000	B
104.820000	104.820000	B
104.865000	104.865000	B
105.343000	105.343000	B
105.361000	105.361000	B
105.381000	105.381000	B
105.764000	105.764000	B
105.817000	105.817000	B
105.858000	105.858000	B
106.250000	106.250000	B
106.293000	106.293000	B
106.332000	106.332000	B
106.725000	106.725000	B
106.770000	106.770000	B
107.188000	107.188000	B
107.202000	107.202000	B
107.214000	107.214000	B
107.248000	107.248000	B
107.265000	107.265000	B
107.286000	107.286000	B
107.678000	107.678000	B
107.723000	107.723000	B
107.760000	107.760000	B
108.148000	108.148000	B
108.198000	108.198000	B
108.237000	108.237000	B
108.630000	108.630000	B
108.712000	108.712000	B
108.735000	108.735000	B
109.109000	109.109000	B
109.153000	109.153000	B
109.213000	109.213000	B
109.583000	109.583000	B
109.626000	109.626000	B
109.666000	109.666000	B
109.689000	109.689000	B
110.059000	110.059000	B
110.085000	110.085000	B
110.104000	110.104000	B
110.142000	110.142000	B
110.528000	110.528000	B
111.004000	111.004000	B
111.057000	111.057000	B
111.093000	111.093000	B
111.487000	111.487000	B
111.569000	111.569000	B
111.952000	111.952000	B
112.010000	112.010000	B
112.026000	112.026000	B
112.048000	112.048000	B
112.438000	112.438000	B
112.484000	112.484000	B
112.906000	112.906000	B
112.961000	112.961000	B
113.001000	113.001000	B
113.024000	113.024000	B
113.398000	113.398000	B
113.404000	113.404000	B
113.423000	113.423000	B
113.437000	113.437000	B
113.454000	113.454000	B
113.869000	113.869000	B
113.916000	113.916000	B
113.935000	113.935000	B
114.346000	114.346000	B
114.372000	114.372000	B
114.391000	114.391000	B
114.428000	114.428000	B
114.822000	114.822000	B
114.868000	114.868000	B
114.904000	114.904000	B
115.302000	115.302000	B
115.308000	115.308000	B
115.323000	115.323000	B
115.343000	115.343000	B
115.380000	115.380000	B
115.775000	115.775000	B
115.818000	115.818000	B
115.855000	115.855000	B
116.251000	116.251000	B
116.294000	116.294000	B
116.333000	116.333000	B
116.725000	116.725000	B
116.753000	116.753000	B
116.768000	116.768000	B
116.792000	116.792000	B
116.811000	116.811000	B
117.203000	117.203000	B
117.230000	117.230000	B
117.247000	117.247000	B
117.284000	117.284000	B
117.677000	117.677000	B
117.705000	117.705000	B
117.722000	117.722000	B
117.760000	117.760000	B
118.153000	118.153000	B
118.199000	118.199000	B
118.632000	118.632000	B
118.680000	118.680000	B
119.156000	119.156000	B
119.173000	119.173000	B
119.633000	119.633000	B
119.650000	119.650000	B
120.074000	120.074000	B
120.108000	120.108000	B
120.125000	120.125000	B
120.604000	120.604000	B
121.024000	121.024000	B
121.080000	121.080000	B
121.489000	121.489000	B
121.536000	121.536000	B
121.975000	121.975000	B
122.010000	122.010000	B
122.532000	122.532000	B
122.544000	122.544000	B
122.932000	122.932000	B
122.961000	122.961000	B
123.000000	123.000000	B
123.396000	123.396000	B
123.439000	123.439000	B
123.456000	123.456000	B
123.871000	123.871000	B
123.913000	123.913000	B
123.954000	123.954000	B
124.414000	124.414000	B
124.834000	124.834000	B
124.870000	124.870000	B
125.328000	125.328000	B
125.343000	125.343000	B
125.360000	125.360000	B
125.382000	125.382000	B
125.778000	125.778000	B
125.784000	125.784000	B
125.819000	125.819000	B
125.839000	125.839000	B
126.252000	126.252000	B
126.300000	126.300000	B
126.729000	126.729000	B
126.774000	126.774000	B
127.204000	127.204000	B
127.249000	127.249000	B
127.267000	127.267000	B
127.683000	127.683000	B
127.724000	127.724000	B
127.741000	127.741000	B
127.762000	127.762000	B
128.157000	128.157000	B
128.166000	128.166000	B
128.222000	128.222000	B
128.237000	128.237000	B
128.642000	128.642000	B
128.674000	128.674000	B
129.106000	129.106000	B
129.152000	129.152000	B
129.173000	129.173000	B
129.190000	129.190000	B
129.586000	129.586000	B
129.630000	129.630000	B
129.645000	129.645000	B
130.064000	130.064000	B
130.124000	130.124000	B
130.142000	130.142000	B
137.727000	137.727000	B
137.740000	137.740000	B
137.763000	137.763000	B
138.169000	138.169000	B
138.184000	138.184000	B
138.199000	138.199000	B
138.239000	138.239000	B
138.637000	138.637000	B
138.642000	138.642000	B
138.675000	138.675000	B
138.714000	138.714000	B
139.110000	139.110000	B
139.136000	139.136000	B
139.152000	139.152000	B
139.193000	139.193000	B
139.595000	139.595000	B
139.631000	139.631000	B
139.648000	139.648000	B
140.071000	140.071000	B
140.087000	140.087000	B
140.106000	140.106000	B
140.122000	140.122000	B
140.143000	140.143000	B
140.547000	140.547000	B
140.564000	140.564000	B
140.581000	140.581000	B
140.619000	140.619000	B
141.024000	141.024000	B
141.058000	141.058000	B
141.075000	141.075000	B
141.504000	141.504000	B
141.534000	141.534000	B
141.551000	141.551000	B
141.593000	141.593000	B
141.965000	141.965000	B
141.995000	141.995000	B
142.011000	142.011000	B
142.029000	142.029000	B
142.444000	142.444000	B
142.488000	142.488000	B
142.504000	142.504000	B
142.916000	142.916000	B
142.944000	142.944000	B
142.961000	142.961000	B
143.003000	143.003000	B
143.395000	143.395000	B
143.437000	143.437000	B
143.475000	143.475000	B
147.216000	147.216000	B
147.270000	147.270000	B
147.728000	147.728000	B
148.201000	148.201000	B
148.223000	148.223000	B
148.698000	148.698000	B
149.154000	149.154000	B
149.171000	149.171000	B
149.630000	149.630000	B
149.646000	149.646000	B
149.667000	149.667000	B
150.063000	150.063000	B
150.070000	150.070000	B
150.104000	150.104000	B
150.164000	150.164000	B
150.564000	150.564000	B
150.580000	150.580000	B
150.599000	150.599000	B
150.619000	150.619000	B
151.060000	151.060000	B
151.076000	151.076000	B
151.096000	151.096000	B
151.116000	151.116000	B
151.535000	151.535000	B
151.552000	151.552000	B
151.572000	151.572000	B
152.012000	152.012000	B
152.028000	152.028000	B
152.051000	152.051000	B
152.487000	152.487000	B
152.524000	152.524000	B
152.545000	152.545000	B
152.947000	152.947000	B
152.961000	152.961000	B
153.001000	153.001000	B
153.438000	153.438000	B
153.475000	153.475000	B
153.494000	153.494000	B
153.885000	153.885000	B
153.915000	153.915000	B
153.972000	153.972000	B
154.392000	154.392000	B
154.408000	154.408000	B
154.428000	154.428000	B
154.868000	154.868000	B
154.885000	154.885000	B
154.906000	154.906000	B
155.344000	155.344000	B
155.360000	155.360000	B
155.400000	155.400000	B
155.820000	155.820000	B
155.837000	155.837000	B
156.298000	156.298000	B
156.313000	156.313000	B
156.333000	156.333000	B
156.741000	156.741000	B
156.772000	156.772000	B
156.790000	156.790000	B
157.217000	157.217000	B
157.249000	157.249000	B
157.708000	157.708000	B
157.724000	157.724000	B
157.761000	157.761000	B
157.783000	157.783000	B
158.200000	158.200000	B
158.259000	158.259000	B
158.677000	158.677000	B
158.693000	158.693000	B
159.153000	159.153000	B
159.169000	159.169000	B
159.192000	159.192000	B
159.587000	159.587000	B
159.595000	159.595000	B
159.610000	159.610000	B
159.628000	159.628000	B
160.092000	160.092000	B
160.103000	160.103000	B
160.550000	160.550000	B
160.583000	160.583000	B
160.598000	160.598000	B
160.621000	160.621000	B
160.639000	160.639000	B
161.057000	161.057000	B
161.095000	161.095000	B
161.500000	161.500000	B
161.535000	161.535000	B
161.551000	161.551000	B
162.010000	162.010000	B
162.065000	162.065000	B
162.446000	162.446000	B
162.452000	162.452000	B
162.489000	162.489000	B
162.521000	162.521000	B
162.543000	162.543000	B
162.964000	162.964000	B
162.980000	162.980000	B
163.439000	163.439000	B
163.457000	163.457000	B
163.476000	163.476000	B
163.884000	163.884000	B
163.896000	163.896000	B
163.915000	163.915000	B
163.934000	163.934000	B
163.956000	163.956000	B
164.362000	164.362000	B
164.393000	164.393000	B
164.428000	164.428000	B
164.867000	164.867000	B
164.884000	164.884000	B
164.905000	164.905000	B
165.312000	165.312000	B
165.343000	165.343000	B
165.359000	165.359000	B
165.402000	165.402000	B
165.789000	165.789000	B
165.802000	165.802000	B
165.818000	165.818000	B
165.876000	165.876000	B
166.262000	166.262000	B
166.296000	166.296000	B
166.312000	166.312000	B
166.338000	166.338000	B
166.354000	166.354000	B
166.774000	166.774000	B
166.790000	166.790000	B
166.810000	166.810000	B
167.251000	167.251000	B
167.266000	167.266000	B
167.285000	167.285000	B
167.303000	167.303000	B
167.725000	167.725000	B
167.741000	167.741000	B
167.762000	167.762000	B
168.220000	168.220000	B
168.239000	168.239000	B
168.677000	168.677000	B
168.694000	168.694000	B
168.717000	168.717000	B
169.155000	169.155000	B
169.174000	169.174000	B
169.193000	169.193000	B
169.629000	169.629000	B
169.667000	169.667000	B
170.105000	170.105000	B
170.124000	170.124000	B
170.143000	170.143000	B
170.164000	170.164000	B
170.580000	170.580000	B
170.599000	170.599000	B
171.058000	171.058000	B
171.076000	171.076000	B
171.096000	171.096000	B
171.533000	171.533000	B
171.549000	171.549000	B
172.011000	172.011000	B
172.046000	172.046000	B
172.066000	172.066000	B
172.471000	172.471000	B
172.485000	172.485000	B
172.930000	172.930000	B
172.962000	172.962000	B
173.021000	173.021000	B
173.438000	173.438000	B
173.455000	173.455000	B
173.476000	173.476000	B
173.936000	173.936000	B
174.392000	174.392000	B
174.408000	174.408000	B
174.850000	174.850000	B
174.866000	174.866000	B
174.884000	174.884000	B
174.905000	174.905000	B
175.343000	175.343000	B
175.361000	175.361000	B
175.380000	175.380000	B
175.400000	175.400000	B
175.820000	175.820000	B
175.836000	175.836000	B
175.859000	175.859000	B
175.879000	175.879000	B
176.296000	176.296000	B
176.772000	176.772000	B
176.808000	176.808000	B
177.233000	177.233000	B
177.248000	177.248000	B
177.266000	177.266000	B
177.284000	177.284000	B
177.305000	177.305000	B
177.681000	177.681000	B
177.689000	177.689000	B
177.705000	177.705000	B
177.724000	177.724000	B
178.168000	178.168000	B
178.186000	178.186000	B
178.198000	178.198000	B
178.216000	178.216000	B
178.677000	178.677000	B
178.694000	178.694000	B
178.714000	178.714000	B
179.154000	179.154000	B
179.172000	179.172000	B
179.191000	179.191000	B
179.587000	179.587000	B
179.597000	179.597000	B
179.611000	179.611000	B
179.627000	179.627000	B
179.666000	179.666000	B
180.076000	180.076000	B
180.087000	180.087000	B
180.103000	180.103000	B
180.166000	180.166000	B
180.551000	180.551000	B
180.564000	180.564000	B
180.580000	180.580000	B
180.619000	180.619000	B
181.025000	181.025000	B
181.039000	181.039000	B
181.056000	181.056000	B
181.074000	181.074000	B
181.095000	181.095000	B
181.113000	181.113000	B
181.490000	181.490000	B
181.532000	181.532000	B
181.574000	181.574000	B
181.594000	181.594000	B
181.977000	181.977000	B
181.992000	181.992000	B
182.010000	182.010000	B
182.026000	182.026000	B
182.045000	182.045000	B
182.067000	182.067000	B
182.441000	182.441000	B
182.484000	182.484000	B
182.932000	182.932000	B
182.962000	182.962000	B
183.000000	183.000000	B
183.422000	183.422000	B
183.437000	183.437000	B
183.455000	183.455000	B
183.475000	183.475000	B
183.495000	183.495000	B
